Time [s];Waga rybacka [kg];pressure_tank
117.96363806724548;0.954;54.288
118.84434747695923;0.969;54.584
119.71572613716125;0.986;54.938
120.59505581855774;0.997;55.292
121.46514678001404;1.011;55.637
122.33482503890991;1.021;55.878
123.21551537513733;1.03;56.179
124.08615946769714;1.051;56.555
124.96773481369019;1.049;56.783
125.83916020393372;1.063;57.079
126.72881174087524;1.078;57.276
127.81467366218567;1.093;57.675
128.69340324401855;1.098;57.957
129.5809280872345;1.109;58.27
130.46058630943298;1.121;58.476
131.35022258758545;1.14;58.776
132.23119974136353;1.14;58.978
133.1111204624176;1.149;59.197
134.0133900642395;1.164;59.466
134.92883968353271;1.173;59.618
135.8518512248993;1.18;59.722
136.76746344566345;1.179;59.668
137.70413160324097;1.185;59.668
138.62219500541687;1.188;59.668
139.5441017150879;1.188;59.556
140.4618227481842;1.18;59.556
141.38437008857727;1.191;59.466
142.29827690124512;1.185;59.466
143.22105598449707;1.186;59.462
144.1363513469696;1.194;59.377
145.0573079586029;1.189;59.363
145.97375178337097;1.194;59.359
146.89525508880615;1.195;59.363
147.8108286857605;1.199;59.265
148.93156552314758;1.204;59.269
149.8451211452484;1.201;59.171
150.7671217918396;1.199;59.265
151.68163514137268;1.204;59.197
152.60406494140625;1.198;59.224
153.543559551239;1.199;59.171
154.48862171173096;1.198;59.166
155.4264714717865;1.202;59.175
156.37345600128174;1.208;59.077
157.3101933002472;1.199;59.175
158.25636649131775;1.21;59.077
159.19430589675903;1.21;59.081
160.13995909690857;1.211;59.077
161.07841229438782;1.204;59.072
162.0251157283783;1.202;59.121
162.96366930007935;1.21;59.072
163.9101366996765;1.213;59.077
164.8474826812744;1.211;59.077
165.757493019104;1.217;59.077
166.6526436805725;1.202;59.081
167.56800365447998;1.214;58.973
168.48665475845337;1.207;59.072
169.41126346588135;1.211;58.978
170.53211569786072;1.21;59.032
171.44684886932373;1.204;59.072
172.36723971366882;1.21;58.973
173.2838065624237;1.208;58.893
174.2072741985321;1.21;59.023
175.1238498687744;1.205;58.973
176.04705166816711;1.214;58.978
176.96219658851624;1.214;59.072
177.88639426231384;1.207;58.973
178.80408930778503;1.214;58.973
179.72736382484436;1.214;58.956
180.64387583732605;1.208;58.978
181.56634640693665;1.213;58.879
182.4817659854889;1.213;58.875
183.40683341026306;1.213;58.978
184.3243534564972;1.217;58.951
185.2488567829132;1.216;58.978
186.1654658317566;1.21;58.875
187.08953213691711;1.207;58.973
188.0069499015808;1.216;58.87
188.93057894706726;1.219;58.973
189.84881615638733;1.219;58.879
190.9809820652008;1.219;58.951
191.92181992530823;1.21;58.879
192.8674454689026;1.211;58.969
193.8063781261444;1.211;58.87
194.7518892288208;1.214;58.973
195.68977999687195;1.219;58.875
196.63448929786682;1.213;58.866
197.57678651809692;1.208;58.924
198.5294086933136;1.216;58.879
199.4683473110199;1.22;58.875
200.41538333892822;1.21;58.87
201.3554995059967;1.223;58.902
202.3022656440735;1.214;58.875
203.24325251579285;1.216;58.87
204.19202494621277;1.223;59.126
205.13073658943176;1.226;59.363
206.0783166885376;1.234;59.448
206.931791305542;1.232;59.663
207.79303669929504;1.235;60.013
208.64489197731018;1.251;60.263
209.50606060028076;1.253;60.559
210.36023354530334;1.254;60.68
211.21095252037048;1.251;60.855
212.27471160888672;1.257;61.159
213.12914729118347;1.269;61.262
213.98881936073303;1.284;61.553
214.84214186668396;1.287;61.84
215.69415926933289;1.295;62.06
216.55622816085815;1.293;62.364
217.40850162506104;1.305;62.458
218.2701108455658;1.303;62.669
219.1242516040802;1.311;62.866
219.97695231437683;1.309;62.937
220.83890104293823;1.32;63.058
221.69186520576477;1.327;63.139
222.55572748184204;1.326;63.152
223.41019892692566;1.327;63.251
224.27389216423035;1.326;63.251
225.12884187698364;1.323;63.309
225.98183012008667;1.339;63.354
226.85769128799438;1.767;63.251
227.75512266159058;1.333;63.457
228.63019061088562;1.344;63.359
229.49485397338867;1.335;63.363
230.35949563980103;1.341;63.354
231.2332501411438;1.345;63.35
232.0971348285675;1.344;63.359
232.97132754325867;1.347;63.457
233.8367657661438;1.335;63.354
234.7106020450592;1.348;63.457
235.81080079078674;1.347;63.457
236.70934772491455;1.344;63.367
237.61968541145325;1.351;63.457
238.5173590183258;1.349;63.453
239.45050382614136;1.355;63.453
240.37425637245178;1.347;63.556
241.2954773902893;1.357;63.453
242.22815012931824;1.352;63.556
243.15299797058105;1.354;63.556
244.08682107925415;1.36;63.56
245.01110816001892;1.36;63.556
245.93364906311035;1.352;63.457
246.86823439598083;1.354;63.56
247.79218173027039;1.354;63.551
248.72514295578003;1.36;63.556
249.6506266593933;1.363;63.556
250.58326888084412;1.358;63.556
251.50799465179443;1.355;63.556
252.43237376213074;1.36;63.654
253.36446571350098;1.354;63.56
254.2899215221405;1.355;63.56
255.2237560749054;1.364;63.659
256.1483073234558;1.361;63.556
257.07579350471497;1.36;63.56
258.01823902130127;1.361;63.565
258.9432625770569;1.369;63.556
260.09105825424194;1.363;63.654
261.0131711959839;1.367;63.627
261.9369719028473;1.369;63.56
262.86958289146423;1.364;63.6
263.7925980091095;1.363;63.556
264.72707891464233;1.37;63.605
265.65315556526184;1.363;63.65
266.58610463142395;1.363;63.614
267.5117106437683;1.367;63.659
268.43558835983276;1.364;63.654
269.3711404800415;1.372;63.565
270.2961585521698;1.369;63.659
271.2297041416168;1.375;63.654
272.1555633544922;1.37;63.659
273.0794801712036;1.36;63.659
274.0131890773773;1.373;63.654
274.9385623931885;1.364;63.659
275.87265515327454;1.367;63.659
276.7984676361084;1.369;63.659
277.7324686050415;1.369;63.663
278.65728521347046;1.372;63.654
279.5829517841339;1.369;63.663
280.5174949169159;1.367;63.726
281.4429135322571;1.364;63.694
282.37836265563965;1.378;63.663
283.30365657806396;1.378;63.762
284.22946786880493;1.369;63.659
285.37836265563965;1.375;63.681
286.3002941608429;1.375;63.663
287.2581615447998;1.376;63.659
288.2057104110718;1.379;63.659
289.1613383293152;1.37;63.654
290.1111989021301;1.373;63.753
291.06615376472473;1.381;63.672
292.01504158973694;1.372;63.757
292.9729790687561;1.384;63.699
293.92095017433167;1.379;63.681
294.87857723236084;1.373;63.681
295.8277668952942;1.375;63.694
296.78432035446167;1.375;63.753
297.7333345413208;1.379;63.793
298.70321822166443;1.382;63.753
299.62841272354126;1.378;63.659
300.5616443157196;1.384;63.762
301.48557901382446;1.381;63.753
302.41873693466187;1.378;63.703
303.34407091140747;1.378;63.762
304.27897119522095;1.381;63.721
305.20317482948303;1.382;63.659
306.13537430763245;1.382;63.753
307.28369641304016;1.384;63.659
308.20748686790466;1.384;63.686
309.13583421707153;1.375;63.654
310.06263875961304;1.376;63.753
310.9942226409912;1.388;63.757
311.91941833496094;1.382;63.829
312.85305166244507;1.384;63.659
313.77925300598145;1.381;63.753
314.71257424354553;1.387;63.654
315.6405096054077;1.387;63.757
316.57535338401794;1.388;63.748
317.5108091831207;1.393;63.757
318.4804630279541;1.387;63.703
319.4306106567383;1.381;63.757
320.3916265964508;1.382;63.659
321.34438967704773;1.388;63.659
322.3051233291626;1.384;63.766
323.2580769062042;1.39;63.842
324.21601390838623;1.387;63.757
325.1673541069031;1.381;63.856
326.12711548805237;1.382;63.762
327.07845425605774;1.384;63.815
328.03887367248535;1.379;63.851
329.2156808376312;1.384;63.856
330.16395258903503;1.381;63.856
331.12100434303284;1.39;63.9
332.0726556777954;1.388;63.856
333.0307307243347;1.39;63.856
333.9967415332794;1.388;63.851
334.98402285575867;1.391;63.914
335.95801973342896;1.39;63.851
336.94241666793823;1.396;63.905
337.9181480407715;1.387;63.954
338.90028977394104;1.385;63.959
339.878071308136;1.394;63.945
340.864049911499;1.39;64.004
341.83956718444824;1.381;63.914
342.8355062007904;1.396;63.95
343.82817029953003;1.396;63.954
