Time [s];Waga rybacka [kg];pressure_tank
61.66898989677429;-0.005;-0.013
62.52614903450012;0.001;-0.022
63.37691330909729;-0.007;0.032
64.23588609695435;-0.004;0.005
65.09196519851685;0.002;0.0
65.9416663646698;0.002;0.0
66.80338311195374;-0.001;-0.031
67.67857456207275;0.001;0.049
68.56168031692505;0.001;0.009
69.43747401237488;-0.001;0.04
70.31995964050293;0.002;0.112
71.24484276771545;0.005;1.326
72.16590738296509;0.017;3.225
73.09387707710266;0.024;4.82
74.03499460220337;0.038;6.629
74.96076369285583;0.05;8.242
75.87658381462097;0.053;10.163
76.94711112976074;0.06;13.231
77.89728951454163;0.118;15.077
78.86411499977112;0.102;17.289
79.82951831817627;0.183;20.326
80.82700681686401;0.121;21.007
81.75915217399597;0.118;21.428
82.69327712059021;0.278;22.275
83.51926231384277;0.143;22.987
84.34486842155457;0.247;23.627
85.15512013435364;0.246;24.299
85.98992443084717;0.244;24.895
86.82017087936401;0.249;25.432
87.64441251754761;0.237;26.046
88.47718548774719;0.272;26.633
89.29985451698303;0.344;27.081
90.16705012321472;0.357;27.551
91.01737141609192;0.366;28.142
91.86560201644897;0.418;28.684
92.71048212051392;0.412;29.316
93.53443598747253;0.427;29.979
94.36762309074402;0.43;29.979
95.19303703308105;0.43;29.768
96.04432916641235;0.431;29.616
96.89187479019165;0.425;29.464
97.7398853302002;0.431;29.464
98.75936579704285;0.427;29.361
99.60678720474243;0.433;29.258
100.46087098121643;0.43;29.258
101.30987691879272;0.433;29.213
102.16174507141113;0.428;29.056
103.01743173599243;0.434;29.061
103.8668315410614;0.425;28.953
104.72470092773438;0.436;28.958
105.57528924942017;0.423;29.262
106.42454123497009;0.449;30.221
107.28320240974426;0.436;31.0
108.13736152648926;0.452;31.779
108.9964189529419;0.451;32.196
109.84853959083557;0.466;32.608
110.70687317848206;0.507;33.007
111.57255792617798;0.532;33.513
112.44706058502197;0.573;33.907
113.34142661094666;0.598;34.315
114.23014187812805;0.613;34.915
115.13688540458679;0.641;35.313
116.04631495475769;0.662;35.802
116.9630355834961;0.694;36.299
117.88542628288269;0.72;36.697
118.81443238258362;0.73;37.136
119.73527097702026;0.778;37.508
120.85432648658752;0.794;38.104
121.79667615890503;0.807;38.525
122.71054863929749;0.824;38.812
123.6094708442688;0.865;39.421
124.51171970367432;0.876;39.73
125.42302393913269;0.898;40.119
126.32582926750183;0.92;40.42
127.23661637306213;0.938;40.827
128.13754224777222;0.954;41.141
129.00847244262695;0.98;41.521
129.8843011856079;0.999;41.933
130.7547266483307;1.685;42.31
131.67790007591248;1.036;42.69
132.5709192752838;1.061;43.035
133.4700927734375;1.075;43.483
134.38817834854126;1.097;43.936
135.30231499671936;1.118;44.442
136.22251510620117;1.136;44.746
137.13679265975952;1.156;45.261
138.06149911880493;1.174;45.656
138.9773211479187;1.195;46.162
139.90405654907227;1.211;46.551
140.81848216056824;1.234;47.058
141.73404502868652;1.25;47.452
142.65783023834229;1.265;47.958
143.5876226425171;1.283;48.361
144.706889629364;1.308;48.867
145.6319718360901;1.32;49.266
146.5638518333435;1.338;49.669
147.49063205718994;1.349;50.072
148.42505502700806;1.364;50.368
149.35192918777466;1.379;50.775
150.28732323646545;1.4;51.183
151.2150161266327;1.398;51.487
152.15343284606934;1.418;51.828
153.08223366737366;1.427;52.186
154.04253792762756;1.437;52.491
154.9955370426178;1.452;52.786
155.9551544189453;1.462;53.086
156.90708231925964;1.476;53.387
157.86845755577087;1.48;53.633
158.81870293617249;1.498;53.897
159.77969598770142;1.501;54.094
160.73189091682434;1.511;54.332
161.69141960144043;1.528;54.502
162.64480137825012;1.531;54.694
163.6054871082306;1.537;54.999
164.55648279190063;1.54;55.093
165.67073345184326;1.546;55.25
166.5754816532135;1.554;55.407
167.5025599002838;1.56;55.545
168.43254470825195;1.565;55.693
169.36957454681396;1.571;55.702
170.30181407928467;1.575;55.769
171.24088764190674;1.581;55.899
172.17164516448975;1.586;55.998
173.11137676239014;1.583;55.993
174.04341626167297;1.596;56.047
174.98325991630554;1.593;56.195
175.91371202468872;1.598;56.204
176.84501719474792;1.603;56.213
177.78527069091797;1.601;56.195
178.718355178833;1.608;56.293
179.65728974342346;1.611;56.195
180.59033131599426;1.617;56.204
181.53211641311646;1.611;56.298
182.46409153938293;1.614;56.302
183.4079568386078;1.617;56.316
184.3394649028778;1.62;56.495
185.28423380851746;1.62;56.396
186.217693567276;1.621;56.396
187.35563731193542;1.62;56.392
188.28593969345093;1.626;56.499
189.22454261779785;1.623;56.401
190.15709948539734;1.626;56.499
191.10226917266846;1.63;56.495
192.0676200389862;1.644;56.495
193.03213834762573;1.632;56.459
193.9893147945404;1.639;56.491
194.95550203323364;1.638;56.491
195.91219091415405;1.642;56.499
196.87859439849854;1.644;56.594
197.83724164962769;1.65;56.495
198.8035182952881;1.645;56.594
199.75810289382935;1.651;56.508
200.68590593338013;1.642;56.499
201.6197693347931;1.647;56.495
202.5646312236786;1.661;56.576
203.4992015361786;1.655;56.589
204.44436717033386;1.651;56.598
205.378347158432;1.655;56.594
206.22360730171204;1.658;56.598
207.07721996307373;1.658;56.594
207.92272973060608;1.655;56.598
208.97808647155762;1.655;56.594
209.82240509986877;1.654;56.598
210.6680691242218;1.663;56.598
211.5219612121582;1.66;56.598
212.37176156044006;1.655;56.603
213.22975611686707;1.664;56.598
214.07655358314514;1.667;56.594
214.934472322464;1.667;56.594
215.78401708602905;1.663;56.647
216.63248372077942;1.669;56.697
217.48961758613586;1.663;56.638
218.33931255340576;1.669;56.598
219.19799304008484;1.664;56.589
220.04622864723206;1.667;56.674
220.89479804039001;1.675;56.598
221.74878787994385;1.666;56.589
222.59652519226074;1.667;56.598
223.45044946670532;1.669;56.594
224.2982714176178;1.675;56.594
225.153244972229;1.67;56.594
225.9989709854126;1.67;56.692
226.84511971473694;1.675;56.697
227.6998529434204;1.672;56.598
228.54028272628784;1.673;56.62
229.38625574111938;1.676;56.674
230.22800421714783;1.676;56.697
231.06904768943787;1.676;56.594
232.10713171958923;1.678;56.697
232.94660592079163;1.673;56.701
233.79293274879456;1.676;56.688
234.63233089447021;1.679;56.701
235.47367429733276;1.669;56.8
236.32375073432922;1.67;56.62
237.16325569152832;1.678;56.692
238.01108527183533;1.673;56.692
238.8690540790558;1.676;56.697
239.73938703536987;1.678;56.692
240.60320353507996;1.67;56.701
241.46343445777893;1.682;56.674
242.337575674057;1.675;56.692
243.20072841644287;1.681;56.75
244.0724115371704;1.685;56.768
244.94046473503113;1.682;56.638
245.80448985099792;1.678;56.732
246.68032264709473;1.678;56.728
247.54433703422546;1.678;56.692
248.41787195205688;1.684;56.8
249.27938652038574;1.681;56.764
250.15003156661987;1.675;56.697
251.01748371124268;1.681;56.697
251.8854842185974;1.684;56.804
252.75644993782043;1.687;56.701
253.61899757385254;1.684;56.804
254.68715143203735;1.688;56.755
255.550297498703;1.684;56.804
256.41164922714233;1.693;56.692
257.2828097343445;1.685;56.768
258.14599323272705;1.691;56.804
259.0162281990051;1.688;56.737
259.88181734085083;1.69;56.8
260.745539188385;1.69;56.692
261.61809968948364;1.691;56.804
262.4817388057709;1.684;56.8
263.3564829826355;1.682;56.8
264.2219114303589;1.685;56.804
265.09587359428406;1.691;56.755
265.96986269950867;1.685;56.8
266.84600710868835;1.693;56.795
267.73218536376953;1.687;56.8
268.6103308200836;1.684;56.8
269.4945707321167;1.688;56.8
270.37247252464294;1.693;56.8
271.2483205795288;1.69;56.8
272.1354215145111;1.694;56.809
273.0147156715393;1.684;56.8
273.90050530433655;1.694;56.701
274.78271770477295;1.696;56.8
275.66841077804565;1.69;56.8
276.5462007522583;1.694;56.8
277.4215245246887;1.69;56.804
278.50895380973816;1.693;56.8
279.38620042800903;1.697;56.903
280.26989006996155;1.694;56.701
281.1468951702118;1.696;56.804
282.02321219444275;1.699;56.804
282.9083378314972;1.691;56.8
283.7858843803406;1.69;56.719
284.67181372642517;1.691;56.701
285.55050826072693;1.699;56.697
286.4414339065552;1.697;56.697
287.35041856765747;1.696;56.701
288.2532317638397;1.702;56.809
289.1629433631897;1.697;56.598
290.0642228126526;1.691;56.795
290.97594451904297;1.7;56.8
291.87802624702454;1.696;56.804
292.78111386299133;1.696;56.697
293.6908082962036;1.7;56.804
294.5942153930664;1.693;56.8
295.5054156780243;1.703;56.768
296.4085292816162;1.694;56.8
297.3118197917938;1.699;56.804
298.22238945961;1.7;56.8
299.12378430366516;1.691;56.804
300.0310003757477;1.693;56.898
300.93412566185;1.7;56.8
301.84661316871643;1.693;56.8
302.95477509498596;1.706;56.8
303.85234451293945;1.705;56.804
304.7637267112732;1.696;56.804
305.66267585754395;1.699;56.858
306.57280349731445;1.7;56.907
307.47405529022217;1.699;56.907
308.3743963241577;1.702;56.907
309.28299283981323;1.702;56.8
310.18345046043396;1.694;56.894
311.0967860221863;1.7;56.903
312.0019919872284;1.706;56.8
312.91543102264404;1.705;56.8
313.8167395591736;1.706;56.8
314.7277488708496;1.702;56.8
315.66398525238037;1.703;56.8
316.59110617637634;1.697;56.804
317.5278401374817;1.706;56.8
318.45538115501404;1.705;56.858
319.38149309158325;1.705;56.795
320.3179614543915;1.703;56.804
321.2459297180176;1.703;56.907
322.18198895454407;1.705;56.822
323.1118905544281;1.709;56.809
324.04837703704834;1.709;56.809
324.9769160747528;1.709;56.804
325.90407133102417;1.705;56.8
327.04813718795776;1.705;56.8
327.97272205352783;1.703;56.8
328.9081709384918;1.703;56.804
329.8334274291992;1.712;56.701
330.760470867157;1.713;56.697
331.696613073349;1.705;56.804
332.62518763542175;1.709;56.75
333.5628094673157;1.705;56.804
334.51914048194885;1.703;56.809
335.4919047355652;1.71;56.692
336.4625906944275;1.707;56.692
