Time [s];Waga rybacka [kg];pressure_tank
98.64108681678772;1.231;38.638
99.53236103057861;1.243;38.737
100.42452335357666;1.242;38.725
101.32483124732971;1.252;38.725
102.21693062782288;1.243;38.721
103.1190288066864;1.249;38.638
104.01085472106934;1.257;38.646
105.0894021987915;1.246;38.638
105.98106408119202;1.257;38.594
106.88144731521606;1.252;38.546
107.77461743354797;1.249;38.455
108.66679048538208;1.258;38.371
109.56775856018066;1.257;38.371
110.461261510849;1.26;38.375
111.36547255516052;1.257;38.28
112.26057696342468;1.265;38.284
113.16378283500671;1.255;38.192
114.05905508995056;1.26;38.121
114.96232604980469;1.27;38.109
115.89468431472778;1.27;38.101
116.83290982246399;1.27;38.097
117.75145649909973;1.261;38.105
118.67858362197876;1.267;38.021
119.59730434417725;1.273;38.009
120.5240433216095;1.271;38.021
121.44461059570312;1.265;37.93
122.37399387359619;1.27;37.926
123.29432368278503;1.262;37.974
124.22464179992676;1.268;37.93
125.1450080871582;1.262;37.934
126.07708239555359;1.261;37.902
127.1858434677124;1.27;37.835
128.10485458374023;1.276;37.839
129.03191018104553;1.265;37.842
129.95240306854248;1.267;37.835
130.88141417503357;1.27;37.842
131.8052520751953;1.267;37.751
132.7340123653412;1.267;37.751
133.65759658813477;1.261;37.751
134.61278820037842;1.265;37.747
135.55813360214233;1.276;37.751
136.51295256614685;1.268;37.66
137.45811653137207;1.267;37.751
138.412513256073;1.276;37.747
139.36036920547485;1.276;37.751
140.31469917297363;1.264;37.751
141.26115155220032;1.265;37.66
142.2178053855896;1.273;37.747
143.16464281082153;1.273;37.572
144.1192183494568;1.267;37.664
145.06808733940125;1.273;37.576
146.0239770412445;1.274;37.576
146.97367691993713;1.268;37.576
148.11512994766235;1.274;37.576
149.06230449676514;1.271;37.572
150.0176043510437;1.264;37.576
150.966947555542;1.276;37.576
151.92278170585632;1.271;37.568
152.8877158164978;1.277;37.576
153.86659502983093;1.276;37.572
154.83987045288086;1.268;37.572
155.8207290172577;1.279;37.568
156.79271841049194;1.262;37.481
157.77472233772278;1.267;37.481
158.7486515045166;1.276;37.485
159.7283115386963;1.267;37.576
160.70271277427673;1.273;37.505
161.6840443611145;1.264;37.516
162.65642070770264;1.273;37.493
163.6389400959015;1.264;37.572
164.61136722564697;1.268;37.481
165.55374789237976;1.274;37.572
166.48188829421997;1.265;37.485
167.42914628982544;1.277;37.481
168.37954330444336;1.276;37.513
169.51871609687805;1.271;37.485
170.46832036972046;1.274;37.576
171.427631855011;1.276;37.489
172.38082456588745;1.273;37.568
173.33982300758362;1.28;37.485
174.2936429977417;1.267;37.481
175.25481867790222;1.271;37.485
176.21540594100952;1.27;37.485
177.17920637130737;1.277;37.485
178.13249039649963;1.277;37.485
179.09330296516418;1.268;37.413
180.0458586215973;1.265;37.485
181.00694251060486;1.28;37.481
181.9624228477478;1.276;37.481
182.9246575832367;1.265;37.401
183.87784671783447;1.27;37.481
184.84054732322693;1.265;37.441
185.79443526268005;1.268;37.393
186.75599241256714;1.271;37.481
187.7108657360077;1.267;37.485
188.67257499694824;1.265;37.481
189.6285901069641;1.268;37.485
190.782484292984;1.267;37.485
191.76671814918518;1.271;37.401
192.75272417068481;1.268;37.457
193.73000741004944;1.273;37.397
194.71744298934937;1.276;37.481
195.69484305381775;1.276;37.485
196.68255877494812;1.276;37.405
197.66166853904724;1.273;37.393
198.65006566047668;1.273;37.445
199.6295211315155;1.28;37.485
200.61840915679932;1.27;37.481
201.59622955322266;1.28;37.397
202.58563661575317;1.276;37.481
203.5648775100708;1.277;37.401
204.55365633964539;1.273;37.421
205.53339767456055;1.267;37.393
206.43038153648376;1.271;37.393
207.32146000862122;1.276;37.397
208.21087861061096;1.282;37.393
209.10856366157532;1.265;37.485
209.99764561653137;1.282;37.485
210.89721012115479;1.277;37.397
211.78806948661804;1.282;37.397
212.68645906448364;1.279;37.393
213.77506375312805;1.27;37.393
214.66415119171143;1.271;37.393
215.56174850463867;1.268;37.397
216.45300364494324;1.271;37.485
217.35349535942078;1.274;37.397
218.24483156204224;1.277;37.393
219.1370415687561;1.274;37.322
220.03622555732727;1.277;37.397
220.92871069908142;1.273;37.302
221.830712556839;1.27;37.397
222.72262048721313;1.28;37.397
223.61361503601074;1.27;37.353
224.51264357566833;1.265;37.35
225.40549492835999;1.264;37.377
226.30765414237976;1.271;37.397
227.19940733909607;1.282;37.397
228.10148525238037;1.27;37.302
228.99405074119568;1.276;37.322
229.88648223876953;1.274;37.397
230.78825449943542;1.283;37.397
231.68081212043762;1.277;37.306
232.58233213424683;1.279;37.397
233.47369146347046;1.277;37.397
234.36642980575562;1.283;37.401
235.26783537864685;1.282;37.334
236.19715094566345;1.279;37.306
