7166.86;20.91;21.02;20.91;20.53;20.04;20.42;19.49;19.87;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7167.00;20.91;21.07;20.96;20.58;19.98;20.36;19.54;19.76;19.76;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7167.15;20.96;21.07;20.85;20.64;19.98;20.42;19.49;19.71;19.76;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7167.29;20.91;21.02;20.96;20.58;19.98;20.42;19.54;19.76;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7167.44;20.85;21.02;20.85;20.58;20.04;20.42;19.49;19.82;19.76;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7167.58;20.85;21.02;20.80;20.53;20.09;20.47;19.43;19.87;19.82;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7167.73;20.96;21.07;20.91;20.53;19.98;20.36;19.49;19.82;19.76;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7167.87;20.96;21.07;20.91;20.64;20.04;20.36;19.49;19.76;19.76;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7168.01;20.96;21.02;20.96;20.58;19.98;20.36;19.60;19.76;19.76;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7168.16;20.96;21.07;20.96;20.58;20.04;20.31;19.54;19.76;19.76;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7168.30;20.91;20.96;20.85;20.53;19.98;20.42;19.54;19.82;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7168.44;20.96;21.07;20.91;20.58;20.04;20.36;19.49;19.82;19.82;19.54;91.00;91.00;0.00;1.00;1.00;1.00
7168.59;20.91;21.07;20.96;20.53;20.04;20.42;19.54;19.76;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7168.73;20.91;21.07;20.96;20.58;20.04;20.36;19.54;19.71;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7168.88;20.96;21.02;20.91;20.58;20.04;20.36;19.54;19.82;19.76;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7169.02;20.85;21.07;20.85;20.53;20.04;20.42;19.49;19.82;19.82;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7169.17;20.96;21.07;20.85;20.58;20.04;20.36;19.49;19.87;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7169.31;20.96;21.02;20.91;20.58;19.98;20.42;19.49;19.93;19.87;19.54;91.00;88.00;0.00;1.00;1.00;1.00
7169.45;20.91;20.96;20.96;20.58;19.98;20.31;19.54;19.76;19.87;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7169.60;20.91;20.96;21.02;20.58;20.04;20.31;19.54;19.82;19.82;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7169.74;20.85;21.02;20.85;20.53;20.04;20.42;19.49;19.87;19.76;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7169.88;21.02;21.07;20.91;20.58;20.04;20.36;19.49;19.82;19.76;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7170.03;20.91;21.02;20.91;20.58;20.04;20.36;19.54;19.82;19.82;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7170.17;20.96;21.07;20.96;20.53;19.98;20.36;19.54;19.93;19.87;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7170.32;20.91;21.02;20.91;20.53;19.98;20.31;19.54;19.82;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7170.46;20.85;21.02;20.85;20.53;20.04;20.36;19.60;19.87;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7170.60;20.85;21.02;20.91;20.53;20.04;20.47;19.49;19.98;19.87;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7170.75;20.91;21.07;20.91;20.58;19.98;20.36;19.54;19.82;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7170.89;20.91;21.07;21.02;20.53;19.98;20.36;19.54;19.71;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7171.04;20.91;20.96;20.85;20.53;19.98;20.42;19.49;19.87;19.82;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7171.18;20.85;21.02;20.96;20.53;20.04;20.47;19.49;19.87;19.71;19.43;90.00;90.00;0.00;1.00;1.00;1.00
7171.33;20.85;21.02;20.85;20.58;20.04;20.42;19.49;19.93;19.87;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7171.47;20.91;21.07;20.96;20.53;19.98;20.36;19.54;19.82;19.76;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7171.61;20.91;20.96;20.96;20.53;19.98;20.31;19.54;19.87;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7171.76;20.96;21.02;20.85;20.58;19.98;20.36;19.49;19.82;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7171.90;20.91;21.02;20.91;20.58;20.04;20.47;19.54;19.76;19.82;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7172.04;20.91;21.07;20.91;20.53;20.04;20.42;19.54;19.87;19.87;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7172.19;20.85;20.96;20.91;20.53;20.04;20.42;19.49;19.87;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7172.33;20.91;21.07;21.07;20.53;19.98;20.36;19.49;19.76;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7172.48;20.91;21.02;20.85;20.53;19.98;20.36;19.43;19.87;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7172.62;20.91;21.02;20.96;20.47;20.04;20.31;19.60;19.82;19.87;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7172.77;20.91;21.02;20.85;20.53;20.04;20.42;19.54;19.82;19.82;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7172.91;20.85;20.96;20.80;20.53;20.04;20.42;19.54;19.71;19.76;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7173.05;20.91;21.02;20.85;20.58;19.98;20.36;19.43;19.76;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7173.20;20.91;20.96;20.85;20.47;19.98;20.36;19.49;19.82;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7173.34;20.96;21.02;20.91;20.53;20.04;20.36;19.54;19.76;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7173.48;20.85;21.02;20.91;20.47;20.04;20.42;19.60;19.82;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7173.63;20.91;21.02;20.85;20.47;20.04;20.42;19.43;19.93;19.87;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7173.77;20.91;21.07;20.91;20.53;19.98;20.36;19.49;19.82;19.87;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7173.92;20.91;21.07;20.85;20.58;19.98;20.36;19.49;19.93;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7174.06;20.96;21.02;21.02;20.53;20.04;20.31;19.49;19.76;19.87;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7174.21;20.91;21.07;20.91;20.53;20.09;20.36;19.43;19.76;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7174.35;20.85;21.02;20.85;20.47;20.04;20.42;19.49;19.82;19.82;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7174.49;20.96;21.07;20.85;20.53;19.98;20.36;19.49;19.65;19.76;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7174.64;20.91;21.07;20.91;20.53;19.98;20.36;19.54;19.76;19.76;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7174.78;20.91;21.02;20.96;20.53;19.98;20.36;19.60;19.76;19.87;19.43;90.00;91.00;0.00;1.00;1.00;1.00
7174.92;20.91;21.12;20.96;20.53;19.98;20.25;19.54;19.71;19.76;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7175.07;20.91;20.96;20.85;20.47;19.98;20.47;19.54;19.82;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7175.21;20.96;21.02;20.85;20.47;20.09;20.36;19.43;19.71;19.82;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7175.36;20.91;21.02;20.96;20.53;19.98;20.36;19.54;19.76;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7175.50;20.96;21.07;20.96;20.53;19.98;20.31;19.54;19.82;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7175.65;20.91;21.02;20.96;20.53;19.98;20.36;19.54;19.82;19.87;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7175.79;20.91;20.96;20.85;20.47;19.98;20.42;19.60;19.82;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7175.93;20.91;21.02;20.80;20.47;19.98;20.31;19.49;19.60;19.82;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7176.08;20.85;21.02;20.96;20.47;19.98;20.42;19.60;19.87;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7176.22;20.91;20.96;20.96;20.53;19.98;20.42;19.54;19.82;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7176.37;20.96;21.07;20.91;20.58;19.98;20.31;19.54;19.76;19.76;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7176.51;20.91;21.02;20.80;20.47;19.98;20.42;19.54;19.76;19.82;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7176.65;20.85;21.02;20.85;20.47;19.98;20.42;19.54;19.71;19.82;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7176.80;20.96;21.02;20.96;20.53;19.98;20.36;19.49;19.82;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7176.94;20.91;21.02;21.02;20.53;20.04;20.31;19.49;19.82;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7177.08;20.91;21.02;20.80;20.53;19.93;20.42;19.49;19.87;19.82;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7177.23;20.85;20.96;20.91;20.47;20.04;20.42;19.49;19.76;19.82;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7177.37;20.85;20.96;20.85;20.47;20.04;20.36;19.43;19.71;19.76;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7177.52;20.85;20.91;20.80;20.47;20.04;20.47;19.49;19.76;19.93;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7177.66;20.91;21.02;20.96;20.53;19.98;20.36;19.54;19.76;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7177.81;20.91;21.02;20.85;20.47;19.98;20.36;19.49;19.87;19.87;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7177.95;20.91;21.07;20.91;20.47;19.98;20.42;19.49;19.87;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7178.09;20.91;21.02;20.91;20.53;19.98;20.36;19.49;19.76;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7178.24;20.91;20.91;20.85;20.53;20.04;20.36;19.43;19.82;19.93;19.43;90.00;90.00;0.00;1.00;1.00;1.00
7178.38;20.85;21.02;20.96;20.53;19.98;20.36;19.54;19.87;19.87;19.43;90.00;91.00;0.00;1.00;1.00;1.00
7178.52;20.91;20.96;20.91;20.53;19.93;20.31;19.43;19.82;19.82;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7178.67;20.91;21.02;20.91;20.47;20.04;20.31;19.54;19.76;19.87;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7178.81;20.85;21.02;20.85;20.42;19.98;20.31;19.49;19.76;19.76;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7178.96;20.85;20.96;20.96;20.42;20.04;20.47;19.49;19.87;19.93;19.43;90.00;90.00;0.00;1.00;1.00;1.00
7179.10;20.96;21.02;20.91;20.53;19.98;20.36;19.49;19.93;19.82;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7179.25;20.91;21.02;20.85;20.53;19.98;20.31;19.60;19.76;19.82;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7179.39;20.91;21.02;21.07;20.47;20.04;20.31;19.54;19.71;19.76;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7179.53;20.96;20.96;20.96;20.47;19.98;20.36;19.49;19.76;19.82;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7179.68;20.85;20.96;20.85;20.53;19.98;20.36;19.43;19.76;19.87;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7179.82;20.91;21.02;20.85;20.53;19.98;20.42;19.49;19.76;19.76;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7179.96;20.91;21.02;20.85;20.47;19.98;20.36;19.54;19.76;19.87;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7180.11;20.91;21.02;21.02;20.47;20.04;20.31;19.54;19.76;19.87;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7180.25;20.91;20.96;20.91;20.53;20.04;20.31;19.49;19.76;19.76;19.49;89.00;91.00;0.00;1.00;1.00;1.00
7180.40;20.85;20.96;20.85;20.47;19.98;20.36;19.43;19.76;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7180.54;20.91;21.02;20.85;20.53;19.98;20.36;19.54;19.76;19.93;19.60;90.00;90.00;0.00;1.00;1.00;1.00
7180.69;20.96;21.02;20.91;20.53;19.98;20.31;19.54;19.82;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7180.83;20.91;21.02;20.91;20.47;19.93;20.31;19.54;19.71;19.82;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7180.97;20.91;20.96;21.02;20.53;19.98;20.31;19.49;19.65;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7181.12;20.91;20.96;20.85;20.47;20.04;20.47;19.49;19.93;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7181.26;20.91;21.02;20.85;20.47;19.98;20.42;19.49;19.76;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7181.40;21.02;21.02;20.91;20.53;19.93;20.31;19.54;19.76;19.87;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7181.55;20.91;21.02;20.91;20.47;19.98;20.31;19.54;19.76;19.87;19.38;90.00;91.00;0.00;1.00;1.00;1.00
7181.69;20.91;21.02;20.91;20.47;20.04;20.36;19.54;19.76;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7181.84;20.85;21.02;20.85;20.42;19.98;20.42;19.49;19.76;19.71;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7181.98;20.96;21.07;20.85;20.53;20.04;20.36;19.49;19.76;19.82;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7182.13;20.91;21.02;20.91;20.47;19.98;20.36;19.49;19.76;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7182.27;20.91;21.02;21.02;20.47;19.93;20.36;19.54;19.76;19.87;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7182.41;20.96;20.96;21.02;20.47;19.98;20.31;19.54;19.71;19.76;19.60;90.00;91.00;0.00;1.00;1.00;1.00
7182.56;20.91;20.91;20.85;20.47;19.98;20.42;19.49;19.71;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7182.70;20.91;20.96;20.85;20.47;19.98;20.42;19.49;19.82;19.93;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7182.85;20.91;20.96;20.91;20.47;19.98;20.31;19.49;19.71;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7182.99;20.91;20.96;20.80;20.47;19.98;20.36;19.43;19.71;19.76;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7183.13;20.91;20.96;20.80;20.47;19.93;20.36;19.43;19.76;19.82;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7183.28;20.91;20.96;20.91;20.47;19.98;20.42;19.49;19.82;19.76;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7183.42;20.85;20.96;20.85;20.47;20.04;20.47;19.49;19.82;19.87;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7183.56;20.85;20.91;20.85;20.42;20.04;20.42;19.49;19.76;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7183.71;20.91;21.07;20.91;20.47;19.98;20.31;19.54;19.82;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7183.85;20.85;21.02;20.80;20.47;19.98;20.42;19.49;19.82;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7184.00;20.91;21.02;20.91;20.47;20.04;20.36;19.54;19.49;19.82;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7184.14;20.85;21.02;20.80;20.42;20.04;20.47;19.54;19.76;19.82;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7184.29;20.85;21.02;20.91;20.47;20.04;20.42;19.49;19.82;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7184.43;20.91;21.02;20.96;20.53;19.98;20.31;19.54;19.76;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7184.57;20.91;20.96;20.80;20.47;19.98;20.31;19.49;19.76;19.87;19.43;90.00;90.00;0.00;1.00;1.00;1.00
7184.72;20.96;21.02;21.02;20.53;19.98;20.36;19.49;19.71;19.87;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7184.86;20.85;21.02;20.85;20.47;20.04;20.42;19.49;19.76;19.82;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7185.00;20.91;20.96;20.85;20.42;20.09;20.42;19.49;19.87;19.87;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7185.15;20.96;21.02;20.91;20.47;19.98;20.31;19.54;19.76;19.82;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7185.29;20.91;20.96;20.80;20.47;19.98;20.31;19.49;19.76;19.82;19.49;90.00;90.00;0.00;1.00;1.00;1.00
7185.44;20.91;20.96;20.96;20.47;19.98;20.36;19.54;19.76;19.82;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7185.58;20.96;21.02;20.96;20.53;19.98;20.36;19.54;19.71;19.87;19.54;90.00;91.00;0.00;1.00;1.00;1.00
7185.73;20.85;20.96;20.85;20.47;20.04;20.47;19.43;19.71;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7185.87;20.96;21.02;20.85;20.47;19.98;20.36;19.43;19.76;19.87;19.54;90.00;90.00;0.00;1.00;1.00;1.00
7186.01;20.91;21.02;20.85;20.42;19.93;20.31;19.49;19.71;19.87;19.49;90.00;91.00;0.00;1.00;1.00;1.00
7186.16;20.91;21.02;20.96;20.47;19.98;20.31;19.60;19.71;19.82;19.54;90.00;91.00;0.00;1.00;1.00;1.00
