;0;32767;0;1
201;1.7448360919952393;32767;1;0
202;1.7585387229919434;32767;0;1
203;1.7687180042266846;32767;0;0
204;1.778385877609253;32767;0;0
205;1.787956714630127;32767;1;0
206;1.797518253326416;32767;0;0
207;1.8070793151855469;32767;1;0
208;1.816650390625;32767;1;0
209;1.826284646987915;32767;1;1
210;1.8358955383300781;32767;0;0
211;1.8454711437225342;32767;1;0
212;1.8561806678771973;32767;1;1
213;1.8658032417297363;32767;0;0
214;1.875431776046753;32767;0;1
215;1.8850533962249756;32767;1;0
216;1.8946952819824219;32767;0;0
217;1.9042930603027344;32767;1;0
218;1.9138808250427246;32767;0;1
219;1.9235122203826904;32767;1;0
220;1.9331166744232178;32767;-1;0
221;1.942723274230957;32767;0;-1
222;1.9523341655731201;32767;1;1
223;1.9619758129119873;32767;0;0
224;1.9716968536376953;32767;1;1
225;1.9813055992126465;32767;0;0
226;1.9908983707427979;32767;0;0
227;2.00059175491333;32767;0;0
228;2.0140750408172607;32767;1;0
229;2.0240578651428223;32767;0;1
230;2.0336782932281494;32767;0;0
231;2.0432417392730713;32767;1;0
232;2.052809715270996;32767;0;0
233;2.062443256378174;32767;0;1
234;2.0720725059509277;32767;1;0
235;2.0816752910614014;32767;1;1
236;2.091265916824341;32767;0;0
237;2.100857734680176;32767;0;0
238;2.110499143600464;32767;-1;0
239;2.1201040744781494;32767;0;0
240;2.129748821258545;32767;1;0
241;2.1393508911132812;32767;1;0
242;2.1489486694335938;32767;0;0
243;2.158548355102539;32767;0;0
244;2.168181896209717;32767;1;0
245;2.1777961254119873;32767;1;-1
246;2.1874074935913086;32767;1;0
247;2.1970107555389404;32767;1;0
248;2.2066104412078857;32767;0;0
249;2.216209650039673;32767;0;0
250;2.2258267402648926;32767;1;0
251;2.2354280948638916;32767;0;0
252;2.245030164718628;32767;0;0
253;2.2547149658203125;32767;0;0
254;2.2643415927886963;32767;0;1
255;2.2740259170532227;32767;-1;0
256;2.283670425415039;32767;1;0
257;2.2932679653167725;32767;0;0
258;2.302863597869873;32767;1;0
259;2.312455892562866;32767;0;0
260;2.3220584392547607;32767;0;-1
261;2.331672191619873;32767;0;0
262;2.3412694931030273;32767;1;1
263;2.35086989402771;32767;0;0
264;2.3605165481567383;32767;1;0
265;2.3701090812683105;32767;0;-1
266;2.3798320293426514;32767;1;0
267;2.389432907104492;32767;1;0
268;2.3990259170532227;32767;1;-1
269;2.408627510070801;32767;0;1
270;2.4182615280151367;32767;0;0
271;2.4278862476348877;32767;0;1
272;2.437494993209839;32767;0;-1
273;2.447099447250366;32767;0;0
274;2.4567015171051025;32767;0;0
275;2.466318130493164;32767;1;0
276;2.47597074508667;32767;0;1
277;2.4856083393096924;32767;1;1
278;2.4952447414398193;32767;0;0
279;2.504896640777588;32767;1;1
280;2.514627695083618;32767;0;0
281;2.5242598056793213;32767;0;0
282;2.5339395999908447;32767;0;0
283;2.5435500144958496;32767;1;1
284;2.553147315979004;32767;0;0
285;2.562742233276367;32767;1;0
286;2.5723862648010254;32767;1;0
287;2.5819950103759766;32767;1;1
288;2.5917067527770996;32767;0;1
289;2.6013338565826416;32767;0;0
290;2.6109485626220703;32767;0;0
291;2.6205952167510986;32767;0;0
292;2.630213499069214;32767;1;1
293;2.6398322582244873;32767;0;0
294;2.649445056915283;32767;0;0
295;2.6590538024902344;32767;0;0
296;2.668714761734009;32767;1;1
297;2.6783878803253174;32767;1;0
298;2.68796706199646;32767;0;0
299;2.697570562362671;32767;0;1
300;2.707190990447998;32767;1;1
301;2.716858386993408;32767;0;1
302;2.72648286819458;32767;0;0
303;2.7361369132995605;32767;1;0
304;2.745772361755371;32767;0;0
305;2.759491205215454;32767;1;0
306;2.77005934715271;32767;1;1
307;2.779660224914551;32767;1;0
308;2.7892401218414307;32767;1;-1
309;2.7988216876983643;32767;0;1
310;2.808473825454712;32767;1;0
311;2.818040132522583;32767;1;0
312;2.828009843826294;32767;0;1
313;2.8376307487487793;32767;1;1
314;2.8472390174865723;32767;1;0
315;2.856846332550049;32767;1;1
316;2.866476058959961;32767;0;1
317;2.876086473464966;32767;1;0
318;2.885666608810425;32767;1;0
319;2.8952627182006836;32767;1;1
320;2.904888391494751;32767;0;0
321;2.914513349533081;32767;0;0
322;2.925286293029785;32767;1;0
323;2.9349136352539062;32767;1;-1
324;2.9445343017578125;32767;1;0
325;2.9541375637054443;32767;0;0
326;2.963778018951416;32767;0;0
327;2.9734556674957275;32767;1;0
328;2.9830918312072754;32767;0;1
329;2.9927101135253906;32767;1;1
330;3.0023274421691895;32767;0;0
331;3.011991500854492;32767;1;0
332;3.021622657775879;32767;0;0
333;3.0312483310699463;32767;0;0
334;3.040860652923584;32767;0;0
335;3.050513505935669;32767;0;0
336;3.0601282119750977;32767;0;0
337;3.0697975158691406;32767;1;0
338;3.0794198513031006;32767;1;0
339;3.08902907371521;32767;0;0
340;3.0986437797546387;32767;1;1
341;3.1082842350006104;32767;1;0
342;3.117896795272827;32767;0;0
343;3.1275131702423096;32767;0;0
344;3.13712477684021;32767;1;0
345;3.1467413902282715;32767;0;0
346;3.1563525199890137;32767;0;1
347;3.1659631729125977;32767;1;0
348;3.1756129264831543;32767;1;-1
349;3.1852076053619385;32767;0;0
350;3.194807529449463;32767;1;0
351;3.2044947147369385;32767;0;1
352;3.214113712310791;32767;1;1
353;3.2237584590911865;32767;0;0
354;3.2333731651306152;32767;0;0
355;3.2429697513580322;32767;1;0
356;3.252573013305664;32767;1;0
357;3.2621819972991943;32767;0;1
358;3.2718448638916016;32767;0;0
359;3.2814996242523193;32767;0;0
360;3.2911109924316406;32767;0;1
361;3.300738573074341;32767;1;0
362;3.3103699684143066;32767;0;1
363;3.319983959197998;32767;1;0
364;3.329599618911743;32767;1;0
365;3.339223861694336;32767;0;0
366;3.3488528728485107;32767;0;0
367;3.3584845066070557;32767;1;0
368;3.3681116104125977;32767;0;0
369;3.377732038497925;32767;0;1
370;3.387406587600708;32767;0;0
371;3.397047281265259;32767;0;0
372;3.406663179397583;32767;0;0
373;3.4162943363189697;32767;0;0
374;3.4259090423583984;32767;1;0
375;3.43550443649292;32767;0;0
376;3.4451258182525635;32767;1;0
377;3.454763412475586;32767;1;0
378;3.464379072189331;32767;0;0
379;3.474029302597046;32767;0;-1
380;3.483680248260498;32767;0;1
381;3.493295192718506;32767;0;0
382;3.502964496612549;32767;1;1
383;3.512615442276001;32767;0;0
384;3.5226385593414307;32767;-1;0
385;3.53228759765625;32767;0;-1
386;3.5419108867645264;32767;1;0
387;3.5515530109405518;32767;1;0
388;3.5611624717712402;32767;0;0
389;3.5707645416259766;32767;0;0
390;3.580460786819458;32767;1;0
391;3.5900752544403076;32767;0;1
392;3.599684953689575;32767;1;0
393;3.6092989444732666;32767;1;0
394;3.618905544281006;32767;0;1
395;3.628514528274536;32767;0;0
396;3.6381242275238037;32767;0;1
397;3.6477084159851074;32767;1;0
398;3.6573610305786133;32767;0;1
399;3.6669774055480957;32767;0;1
400;3.6765904426574707;32767;0;0
401;3.686161994934082;32767;0;0
402;3.6957640647888184;32767;1;0
403;3.705371379852295;32767;0;-1
404;3.7149879932403564;32767;0;0
405;3.7246294021606445;32767;1;1
406;3.734238624572754;32767;1;1
407;3.7438480854034424;32767;1;1
408;3.7574784755706787;32767;0;1
409;3.7682807445526123;32767;0;0
410;3.7779557704925537;32767;1;0
411;3.7875378131866455;32767;1;-1
412;3.7971274852752686;32767;0;1
413;3.8066964149475098;32767;0;0
414;3.816289186477661;32767;1;1
415;3.8262932300567627;32767;0;0
416;3.8359177112579346;32767;1;0
417;3.845520257949829;32767;0;0
418;3.855135679244995;32767;0;0
419;3.864788293838501;32767;1;0
420;3.8744330406188965;32767;0;1
421;3.884056806564331;32767;0;0
422;3.8937196731567383;32767;1;0
423;3.9033572673797607;32767;1;1
424;3.912992477416992;32767;0;0
425;3.9226279258728027;32767;0;0
426;3.9322314262390137;32767;1;0
427;3.94183087348938;32767;1;1
428;3.9514718055725098;32767;0;0
429;3.961088180541992;32767;0;0
430;3.970733165740967;32767;0;0
431;3.980356216430664;32767;1;0
432;3.989974021911621;32767;0;0
433;4.000763416290283;32767;1;0
434;4.010530710220337;32767;1;0
435;4.02016544342041;32767;0;0
436;4.029791831970215;32767;1;1
437;4.039416074752808;32767;1;-1
438;4.0490357875823975;32767;0;0
439;4.058649301528931;32767;0;1
440;4.068297863006592;32767;1;0
441;4.077962398529053;32767;2;0
442;4.087579965591431;32767;0;0
443;4.097187757492065;32767;1;0
444;4.106837511062622;32767;1;0
445;4.116456985473633;32767;0;0
446;4.126069784164429;32767;0;-1
447;4.135693550109863;32767;1;-1
448;4.145312070846558;32767;1;1
449;4.154922962188721;32767;0;0
450;4.16454005241394;32767;1;0
451;4.174165725708008;32767;1;1
452;4.1837685108184814;32767;0;0
453;4.193378210067749;32767;1;0
454;4.202987194061279;32767;0;0
455;4.212613344192505;32767;1;1
456;4.22223424911499;32767;1;0
457;4.231848955154419;32767;0;1
458;4.241502285003662;32767;1;0
459;4.251126766204834;32767;1;0
460;4.2607581615448;32767;1;0
461;4.270390748977661;32767;0;0
462;4.280022382736206;32767;1;1
463;4.289644479751587;32767;0;0
464;4.29927921295166;32767;0;0
465;4.308908700942993;32767;1;0
466;4.318534851074219;32767;0;1
467;4.328176975250244;32767;1;0
468;4.337800979614258;32767;0;0
469;4.347447395324707;32767;1;1
470;4.357077598571777;32767;1;1
471;4.366693735122681;32767;1;0
472;4.376362323760986;32767;0;1
473;4.385986566543579;32767;0;1
474;4.395605564117432;32767;0;0
475;4.405223608016968;32767;0;0
476;4.4148266315460205;32767;1;0
477;4.4244420528411865;32767;1;-1
478;4.434043645858765;32767;1;0
479;4.443698167800903;32767;1;-1
480;4.453319787979126;32767;0;0
481;4.462987899780273;32767;1;1
482;4.472619533538818;32767;0;-1
483;4.482264995574951;32767;0;0
484;4.491889715194702;32767;1;0
485;4.501556158065796;32767;1;1
486;4.5112104415893555;32767;1;0
487;4.520823001861572;32767;0;-1
488;4.530502080917358;32767;0;1
489;4.5401434898376465;32767;1;1
490;4.5497705936431885;32767;0;1
491;4.559388875961304;32767;1;0
492;4.56900429725647;32767;1;1
493;4.578625202178955;32767;0;0
494;4.588283061981201;32767;0;0
495;4.597907304763794;32767;1;0
496;4.6075215339660645;32767;0;1
497;4.617135524749756;32767;1;1
498;4.626757383346558;32767;1;1
499;4.636389255523682;32767;0;0
500;4.646019458770752;32767;0;0
501;4.655644178390503;32767;1;0
502;4.665266752243042;32767;0;0
503;4.674887657165527;32767;0;0
504;4.684492111206055;32767;1;0
505;4.694114446640015;32767;0;0
506;4.703763008117676;32767;0;0
507;4.71338415145874;32767;0;0
508;4.723000526428223;32767;0;-1
509;4.732622385025024;32767;0;0
510;4.74224328994751;32767;0;0
511;4.752146005630493;32767;1;1
512;4.766985654830933;32767;0;1
513;4.7767016887664795;32767;0;1
514;4.78632664680481;32767;1;0
515;4.795912027359009;32767;0;0
516;4.805521726608276;32767;0;0
517;4.815133571624756;32767;0;0
518;4.82477331161499;32767;0;1
519;4.834504842758179;32767;0;-1
520;4.8441197872161865;32767;0;0
521;4.853740692138672;32767;0;0
522;4.863327503204346;32767;0;1
523;4.872935056686401;32767;0;0
524;4.882532119750977;32767;0;0
525;4.8921544551849365;32767;0;0
526;4.901778936386108;32767;0;1
527;4.911422967910767;32767;1;0
528;4.921064138412476;32767;1;0
529;4.930674314498901;32767;1;0
530;4.94026255607605;32767;1;0
531;4.9498841762542725;32767;1;0
532;4.9595654010772705;32767;1;0
533;4.969191312789917;32767;1;0
534;4.9788384437561035;32767;0;0
535;4.988458871841431;32767;1;0
536;4.998076438903809;32767;0;0
