;0;32767;1;0
90;0.6799139976501465;32767;1;0
91;0.6894998550415039;32767;1;0
92;0.6990673542022705;32767;0;0
93;0.7086701393127441;32767;0;0
94;0.7182557582855225;32767;0;0
95;0.7278616428375244;32767;0;0
96;0.7374374866485596;32767;0;0
97;0.7470035552978516;32767;0;1
98;0.7566123008728027;32767;0;0
99;0.7661819458007812;32767;0;0
100;0.7757525444030762;32767;1;1
101;0.7853996753692627;32767;1;0
102;0.7960879802703857;32767;0;0
103;0.8056974411010742;32767;0;-1
104;0.8152878284454346;32767;1;0
105;0.8248882293701172;32767;1;0
106;0.8344604969024658;32767;0;0
107;0.8440582752227783;32767;0;0
108;0.8536379337310791;32767;0;-1
109;0.8632164001464844;32767;1;0
110;0.8727855682373047;32767;0;0
111;0.8823895454406738;32767;1;0
112;0.8919723033905029;32767;0;1
113;0.901545524597168;32767;1;1
114;0.9111206531524658;32767;0;0
115;0.9206888675689697;32767;0;0
116;0.9303374290466309;32767;1;0
117;0.9399209022521973;32767;0;0
118;0.9494888782501221;32767;1;0
119;0.9590544700622559;32767;0;1
120;0.9686257839202881;32767;0;0
121;0.978196382522583;32767;1;0
122;0.987767219543457;32767;0;0
123;0.9973371028900146;32767;0;1
124;1.0069074630737305;32767;0;0
125;1.016474962234497;32767;1;0
126;1.0260567665100098;32767;0;0
127;1.0356924533843994;32767;0;1
128;1.0452768802642822;32767;0;1
129;1.0548791885375977;32767;0;0
130;1.0644536018371582;32767;1;0
131;1.0740296840667725;32767;0;0
132;1.0836012363433838;32767;1;1
133;1.09318208694458;32767;0;0
134;1.102754831314087;32767;1;0
135;1.1123645305633545;32767;1;0
136;1.1219475269317627;32767;0;0
137;1.131561517715454;32767;0;0
138;1.141145944595337;32767;1;1
139;1.1507225036621094;32767;0;1
140;1.1603260040283203;32767;1;0
141;1.1699013710021973;32767;-1;0
142;1.17948317527771;32767;0;-1
143;1.18906831741333;32767;1;1
144;1.1986491680145264;32767;1;0
145;1.2082297801971436;32767;0;1
146;1.21848464012146;32767;0;0
147;1.2323074340820312;32767;0;0
148;1.2419953346252441;32767;1;-1
149;1.251561164855957;32767;1;1
150;1.2611091136932373;32767;0;1
151;1.2706577777862549;32767;1;0
152;1.280238151550293;32767;1;0
153;1.2897922992706299;32767;0;0
154;1.2993712425231934;32767;0;0
155;1.308943510055542;32767;0;1
156;1.3188912868499756;32767;1;1
157;1.328474521636963;32767;-1;1
158;1.3380897045135498;32767;0;1
159;1.3476760387420654;32767;0;1
160;1.3572535514831543;32767;0;1
161;1.3668363094329834;32767;1;0
162;1.3764162063598633;32767;1;1
163;1.3860104084014893;32767;1;1
164;1.39564847946167;32767;1;0
165;1.4052319526672363;32767;0;0
166;1.4148194789886475;32767;0;1
167;1.4243957996368408;32767;1;0
168;1.4339873790740967;32767;0;0
169;1.4435772895812988;32767;0;0
170;1.4531641006469727;32767;1;0
171;1.4627461433410645;32767;1;0
172;1.4723665714263916;32767;1;-1
173;1.4819633960723877;32767;0;0
174;1.4915368556976318;32767;0;1
175;1.5011131763458252;32767;0;0
176;1.5106937885284424;32767;-1;1
177;1.5203099250793457;32767;0;0
178;1.5299251079559326;32767;1;-1
179;1.539513349533081;32767;1;0
180;1.549088716506958;32767;0;-1
181;1.558656930923462;32767;0;1
182;1.568228006362915;32767;1;0
183;1.5778005123138428;32767;0;0
184;1.5873794555664062;32767;1;1
185;1.5969593524932861;32767;0;0
186;1.606581449508667;32767;1;1
187;1.6161623001098633;32767;1;0
188;1.6257367134094238;32767;1;1
189;1.6353425979614258;32767;0;0
190;1.6449213027954102;32767;0;0
191;1.654496669769287;32767;0;0
192;1.6640751361846924;32767;0;0
193;1.6736619472503662;32767;1;1
194;1.683239221572876;32767;0;0
195;1.6928398609161377;32767;0;0
196;1.702448844909668;32767;0;1
197;1.7120227813720703;32767;1;0
198;1.721602439880371;32767;1;0
199;1.7312071323394775;32767;1;1
200;1.7407913208007812;32767;0;0
201;1.750370740890503;32767;0;0
202;1.7599420547485352;32767;1;0
203;1.7695176601409912;32767;0;0
204;1.7791132926940918;32767;1;0
205;1.7888119220733643;32767;1;0
206;1.7984373569488525;32767;1;0
207;1.8080494403839111;32767;0;0
208;1.8176205158233643;32767;0;1
209;1.8271925449371338;32767;0;1
210;1.8368854522705078;32767;0;0
211;1.8464992046356201;32767;0;0
212;1.857170820236206;32767;0;0
213;1.8667576313018799;32767;1;1
214;1.8763327598571777;32767;1;0
215;1.885918140411377;32767;0;0
216;1.89556884765625;32767;1;1
217;1.9051549434661865;32767;1;1
218;1.9147369861602783;32767;1;0
219;1.924309253692627;32767;0;0
220;1.9339382648468018;32767;0;0
221;1.9435205459594727;32767;0;0
222;1.9530937671661377;32767;0;1
223;1.962669849395752;32767;0;-1
224;1.9722504615783691;32767;0;0
225;1.9818260669708252;32767;-1;0
226;1.9914023876190186;32767;0;0
227;2.000979423522949;32767;1;0
228;2.010551929473877;32767;0;0
229;2.020132064819336;32767;0;1
230;2.0297067165374756;32767;1;0
231;2.0393447875976562;32767;1;0
232;2.048921823501587;32767;0;-1
233;2.0585074424743652;32767;1;0
234;2.068082332611084;32767;0;-1
235;2.0776519775390625;32767;1;1
236;2.087231397628784;32767;0;0
237;2.0968048572540283;32767;0;0
238;2.1063807010650635;32767;0;1
239;2.115957021713257;32767;0;1
240;2.1255698204040527;32767;1;1
241;2.135178565979004;32767;0;0
242;2.144752264022827;32767;0;0
243;2.1543214321136475;32767;0;1
244;2.163890838623047;32767;0;1
245;2.1734981536865234;32767;0;0
246;2.183074474334717;32767;1;0
247;2.1926565170288086;32767;0;0
248;2.202235460281372;32767;1;0
249;2.211808919906616;32767;0;1
250;2.225170850753784;32767;1;0
251;2.2357192039489746;32767;1;0
252;2.245309829711914;32767;0;-1
253;2.2548768520355225;32767;0;-1
254;2.264418840408325;32767;0;0
255;2.2739579677581787;32767;1;1
256;2.2835185527801514;32767;1;1
257;2.2930707931518555;32767;1;0
258;2.3026785850524902;32767;1;1
259;2.312255382537842;32767;0;1
260;2.3218414783477783;32767;1;0
261;2.3314201831817627;32767;-1;0
262;2.341010570526123;32767;1;0
263;2.3505935668945312;32767;0;0
264;2.3602118492126465;32767;0;0
265;2.369798421859741;32767;1;0
266;2.379380226135254;32767;0;1
267;2.388965129852295;32767;0;1
268;2.3985443115234375;32767;0;0
269;2.4081215858459473;32767;0;0
270;2.417691707611084;32767;0;-1
271;2.427267074584961;32767;0;0
272;2.4368999004364014;32767;0;0
273;2.4464848041534424;32767;1;0
274;2.4560678005218506;32767;0;0
275;2.4656693935394287;32767;1;0
276;2.4752414226531982;32767;0;0
277;2.484822988510132;32767;1;-1
278;2.494412660598755;32767;0;0
279;2.503990411758423;32767;0;0
280;2.5135726928710938;32767;0;0
281;2.52315354347229;32767;0;0
282;2.5327281951904297;32767;1;0
283;2.542301654815674;32767;1;0
284;2.5518815517425537;32767;1;1
285;2.5614571571350098;32767;1;0
286;2.571037769317627;32767;0;0
287;2.580617666244507;32767;0;0
288;2.590235710144043;32767;1;0
289;2.5998129844665527;32767;0;1
290;2.609387159347534;32767;1;1
291;2.6189701557159424;32767;0;0
292;2.628547191619873;32767;0;0
293;2.6381590366363525;32767;0;0
294;2.647744655609131;32767;0;-1
295;2.6573314666748047;32767;1;0
296;2.666907787322998;32767;1;1
297;2.6764848232269287;32767;0;-1
298;2.686067581176758;32767;1;0
299;2.695676803588867;32767;0;1
300;2.705256462097168;32767;0;0
301;2.7148585319519043;32767;1;0
302;2.724437952041626;32767;1;0
303;2.7340166568756104;32767;1;0
304;2.743593215942383;32767;1;-1
305;2.753171920776367;32767;1;0
306;2.762744903564453;32767;1;0
307;2.7723629474639893;32767;0;0
308;2.7819390296936035;32767;1;1
309;2.791536808013916;32767;0;0
310;2.8011231422424316;32767;1;0
311;2.810701370239258;32767;1;0
312;2.8207502365112305;32767;1;1
313;2.830362558364868;32767;-1;0
314;2.8399906158447266;32767;-1;1
315;2.8496150970458984;32767;0;0
316;2.859193801879883;32767;0;1
317;2.8688275814056396;32767;0;1
318;2.8784210681915283;32767;0;-1
319;2.8880205154418945;32767;1;0
320;2.897631883621216;32767;1;1
321;2.907212734222412;32767;1;-1
322;2.91788911819458;32767;0;-1
323;2.9274935722351074;32767;1;0
324;2.93708872795105;32767;1;-1
325;2.946714401245117;32767;0;0
326;2.956292152404785;32767;0;0
327;2.9658608436584473;32767;0;1
328;2.9754319190979004;32767;1;-1
329;2.9850103855133057;32767;1;0
330;2.9945900440216064;32767;1;0
331;3.004166841506958;32767;0;0
332;3.013747453689575;32767;-1;0
333;3.023364782333374;32767;0;0
334;3.032942533493042;32767;0;0
335;3.042520761489868;32767;1;0
336;3.0521018505096436;32767;0;0
337;3.0617103576660156;32767;1;1
338;3.071303129196167;32767;0;0
339;3.0808849334716797;32767;0;0
340;3.090471029281616;32767;0;0
341;3.1000523567199707;32767;0;1
342;3.1096322536468506;32767;0;1
343;3.119211196899414;32767;1;0
344;3.128829002380371;32767;0;0
345;3.138411283493042;32767;1;1
346;3.148000717163086;32767;0;1
347;3.1575875282287598;32767;1;0
348;3.167167901992798;32767;0;1
349;3.176751136779785;32767;-1;1
350;3.186342716217041;32767;1;0
351;3.195929765701294;32767;0;0
352;3.2055485248565674;32767;1;0
353;3.2151498794555664;32767;1;0
354;3.22867751121521;32767;1;0
355;3.2389912605285645;32767;1;0
356;3.2485897541046143;32767;1;0
357;3.2581570148468018;32767;0;0
358;3.267707347869873;32767;0;0
359;3.277254819869995;32767;1;0
360;3.2868032455444336;32767;-1;0
361;3.296365261077881;32767;0;0
362;3.305967330932617;32767;1;0
363;3.3155677318573;32767;0;0
364;3.3251266479492188;32767;0;0
365;3.334677219390869;32767;0;1
366;3.344259262084961;32767;0;0
367;3.353843927383423;32767;1;1
368;3.3634591102600098;32767;1;0
369;3.3730461597442627;32767;0;0
370;3.382636547088623;32767;0;-1
371;3.392239570617676;32767;0;1
372;3.401829957962036;32767;0;0
373;3.4114129543304443;32767;0;0
374;3.4209916591644287;32767;1;0
375;3.4306588172912598;32767;0;0
376;3.4402952194213867;32767;0;0
377;3.449887275695801;32767;0;0
378;3.45947265625;32767;0;0
379;3.469054698944092;32767;0;0
380;3.4786300659179688;32767;0;0
381;3.488215446472168;32767;0;1
382;3.4977996349334717;32767;1;0
383;3.507382869720459;32767;0;1
384;3.5169687271118164;32767;1;-1
385;3.5266034603118896;32767;1;1
386;3.5361928939819336;32767;1;0
387;3.545774221420288;32767;1;1
388;3.555356740951538;32767;1;-1
389;3.5649423599243164;32767;0;0
390;3.5745339393615723;32767;1;0
391;3.584120035171509;32767;1;0
392;3.5937082767486572;32767;0;1
393;3.603292226791382;32767;0;0
394;3.612867593765259;32767;2;-1
395;3.6224989891052246;32767;1;1
396;3.6320831775665283;32767;1;1
397;3.641695499420166;32767;0;-1
398;3.65128755569458;32767;1;0
399;3.660871982574463;32767;0;1
400;3.670452117919922;32767;0;0
401;3.6800265312194824;32767;1;-1
402;3.6896138191223145;32767;0;0
403;3.69920015335083;32767;1;0
404;3.7088193893432617;32767;1;0
405;3.7184154987335205;32767;0;0
406;3.727996587753296;32767;0;-1
407;3.7375829219818115;32767;0;-1
408;3.74716854095459;32767;0;0
409;3.756756544113159;32767;0;0
410;3.766343355178833;32767;0;0
411;3.775930404663086;32767;-1;1
412;3.7855589389801025;32767;0;1
413;3.7951478958129883;32767;0;0
414;3.8047308921813965;32767;1;1
415;3.8143160343170166;32767;0;-1
416;3.8239097595214844;32767;0;0
417;3.833526134490967;32767;1;0
418;3.843289375305176;32767;1;0
419;3.8529067039489746;32767;0;1
420;3.8625271320343018;32767;1;0
421;3.8721134662628174;32767;1;0
422;3.8817050457000732;32767;0;0
423;3.89129900932312;32767;1;0
424;3.9009172916412354;32767;1;-1
425;3.9105076789855957;32767;0;0
426;3.9200832843780518;32767;1;-1
427;3.9296700954437256;32767;1;0
428;3.939337968826294;32767;0;1
429;3.9489452838897705;32767;1;1
430;3.9585564136505127;32767;1;1
431;3.968144416809082;32767;0;0
432;3.9777255058288574;32767;1;1
433;3.988431930541992;32767;0;0
434;3.998063325881958;32767;1;-1
435;4.007648706436157;32767;1;0
436;4.017229080200195;32767;0;0
437;4.0268120765686035;32767;1;0
438;4.036394119262695;32767;2;0
439;4.045973777770996;32767;0;0
440;4.055594444274902;32767;0;0
441;4.065176486968994;32767;1;0
442;4.0747597217559814;32767;0;0
443;4.0843377113342285;32767;0;0
444;4.0939202308654785;32767;1;-1
445;4.1035120487213135;32767;0;0
446;4.113083124160767;32767;0;0
447;4.122657775878906;32767;0;1
448;4.132237434387207;32767;0;0
449;4.141818046569824;32767;0;0
450;4.151406764984131;32767;0;1
451;4.160999059677124;32767;0;1
452;4.170592308044434;32767;1;0
453;4.180208683013916;32767;0;0
454;4.189793109893799;32767;0;-1
455;4.199386835098267;32767;0;0
456;4.208970069885254;32767;1;1
457;4.218874454498291;32767;1;-1
458;4.233233213424683;32767;1;0
459;4.243086338043213;32767;0;0
460;4.2526702880859375;32767;0;0
461;4.262223243713379;32767;1;1
462;4.271782875061035;32767;1;0
463;4.281337261199951;32767;0;0
464;4.29088830947876;32767;1;1
465;4.3004515171051025;32767;1;0
466;4.31005334854126;32767;1;0
467;4.3199944496154785;32767;1;1
468;4.329587459564209;32767;1;0
469;4.339144468307495;32767;1;-1
470;4.348778963088989;32767;1;0
471;4.3583643436431885;32767;1;0
472;4.367947816848755;32767;1;0
473;4.377530097961426;32767;0;0
474;4.387127637863159;32767;0;0
475;4.396725177764893;32767;0;0
476;4.406316757202148;32767;0;0
477;4.415905714035034;32767;1;0
478;4.425487041473389;32767;0;0
479;4.43507719039917;32767;0;1
480;4.444668292999268;32767;0;1
481;4.454262733459473;32767;-1;0
482;4.463850975036621;32767;0;1
483;4.4734697341918945;32767;1;0
484;4.483055353164673;32767;1;0
485;4.492634057998657;32767;0;0
486;4.502225399017334;32767;1;0
487;4.511807680130005;32767;0;0
488;4.5213916301727295;32767;1;0
489;4.530972719192505;32767;0;0
490;4.540554761886597;32767;1;0
491;4.550218820571899;32767;1;1
492;4.559799671173096;32767;-1;0
493;4.569395542144775;32767;0;0
494;4.578979253768921;32767;1;1
495;4.588568449020386;32767;0;0
496;4.598158597946167;32767;0;0
497;4.607743978500366;32767;1;-1
498;4.617334604263306;32767;0;1
499;4.626916170120239;32767;0;0
500;4.636542558670044;32767;1;0
501;4.646162986755371;32767;0;1
502;4.655754327774048;32767;1;0
503;4.66534161567688;32767;1;0
504;4.674925804138184;32767;0;0
505;4.684504508972168;32767;0;0
506;4.6940858364105225;32767;1;0
507;4.703670263290405;32767;1;1
508;4.713252067565918;32767;0;1
509;4.722837686538696;32767;0;0
510;4.73250150680542;32767;0;0
511;4.742084741592407;32767;0;0
512;4.751719951629639;32767;1;0
513;4.761321783065796;32767;0;0
514;4.770910263061523;32767;1;0
515;4.780494451522827;32767;0;0
516;4.790203809738159;32767;0;0
517;4.7997941970825195;32767;1;1
518;4.809382438659668;32767;1;0
519;4.8189568519592285;32767;0;0
520;4.82853627204895;32767;0;0
521;4.838117361068726;32767;0;0
522;4.847731828689575;32767;1;0
523;4.8573243618011475;32767;1;0
524;4.866909742355347;32767;0;1
525;4.87654709815979;32767;1;0
526;4.886143445968628;32767;0;0
527;4.895745277404785;32767;0;-1
528;4.905343055725098;32767;0;-1
529;4.9149329662323;32767;1;0
530;4.9245123863220215;32767;1;1
531;4.93414568901062;32767;1;0
532;4.9437689781188965;32767;0;1
533;4.953434705734253;32767;1;0
534;4.963052272796631;32767;0;0
535;4.972639560699463;32767;1;1
536;4.98222279548645;32767;0;0
537;4.991800546646118;32767;0;1
538;5.0013813972473145;32767;1;0
539;5.010962963104248;32767;1;0
540;5.020571947097778;32767;0;1
541;5.030199289321899;32767;0;0
542;5.03978157043457;32767;1;0
543;5.0505194664001465;32767;0;0
544;5.060114622116089;32767;1;0
545;5.06969428062439;32767;0;0
546;5.0793139934539795;32767;0;0
547;5.088893175125122;32767;1;0
548;5.09847617149353;32767;0;0
549;5.108052492141724;32767;1;0
550;5.11762547492981;32767;1;0
551;5.127205848693848;32767;0;0
552;5.136791944503784;32767;1;0
553;5.146418333053589;32767;0;1
554;5.1560046672821045;32767;1;0
555;5.1656248569488525;32767;0;0
556;5.175198554992676;32767;1;1
557;5.1847755908966064;32767;1;0
558;5.19435715675354;32767;0;0
559;5.20393967628479;32767;1;0
560;5.213528156280518;32767;1;0
561;5.223855495452881;32767;0;1
562;5.237963676452637;32767;-1;-1
563;5.247621536254883;32767;1;1
564;5.2571845054626465;32767;0;0
565;5.266732931137085;32767;0;0
566;5.276283025741577;32767;0;1
567;5.2858335971832275;32767;0;0
568;5.295383453369141;32767;1;1
569;5.304968357086182;32767;0;0
570;5.314542770385742;32767;1;0
571;5.324096202850342;32767;0;0
572;5.333657264709473;32767;1;0
573;5.343246221542358;32767;0;0
574;5.352842569351196;32767;0;0
575;5.362473487854004;32767;0;0
576;5.372064590454102;32767;0;1
577;5.381684303283691;32767;0;0
578;5.391280651092529;32767;0;0
579;5.400869131088257;32767;-1;0
580;5.41046142578125;32767;1;-1
581;5.42005467414856;32767;1;0
582;5.429701805114746;32767;1;0
583;5.439330339431763;32767;0;1
584;5.448915719985962;32767;1;0
585;5.458503246307373;32767;1;0
586;5.468085527420044;32767;0;0
587;5.477674722671509;32767;1;0
588;5.48726224899292;32767;0;0
589;5.4968485832214355;32767;1;0
590;5.506437063217163;32767;0;0
591;5.5160157680511475;32767;0;0
592;5.525634288787842;32767;1;0
593;5.53521728515625;32767;0;0
594;5.54480504989624;32767;0;0
595;5.554394245147705;32767;0;0
596;5.563978433609009;32767;0;-1
597;5.573574542999268;32767;0;0
598;5.583157539367676;32767;0;0
599;5.592737913131714;32767;-1;1
600;5.602375507354736;32767;0;-1
601;5.611974239349365;32767;0;1
602;5.621568441390991;32767;1;-1
603;5.631162881851196;32767;0;-1
604;5.640747547149658;32767;1;0
605;5.650332689285278;32767;1;0
606;5.659914255142212;32767;0;0
607;5.669496297836304;32767;0;0
608;5.679082632064819;32767;1;0
609;5.688668489456177;32767;1;0
610;5.698255300521851;32767;-1;1
611;5.707842588424683;32767;0;1
612;5.717421054840088;32767;1;0
613;5.727000951766968;32767;1;1
614;5.736620664596558;32767;1;0
615;5.746204137802124;32767;0;0
616;5.755794048309326;32767;0;1
617;5.765377759933472;32767;0;0
618;5.774957895278931;32767;1;-1
619;5.7845330238342285;32767;0;1
620;5.794126033782959;32767;1;0
621;5.80377721786499;32767;0;0
622;5.813419342041016;32767;1;0
623;5.8234827518463135;32767;0;0
624;5.83309006690979;32767;0;0
625;5.842827320098877;32767;0;0
626;5.852468729019165;32767;0;1
627;5.862058639526367;32767;0;0
628;5.871647119522095;32767;0;0
629;5.881235122680664;32767;0;-1
630;5.890836715698242;32767;0;0
631;5.900434494018555;32767;0;-1
632;5.91002631187439;32767;0;0
633;5.9196085929870605;32767;0;0
634;5.929182291030884;32767;1;0
635;5.938810348510742;32767;0;1
636;5.948391675949097;32767;0;-1
637;5.957984685897827;32767;0;0
638;5.967571258544922;32767;0;0
639;5.977155447006226;32767;0;0
640;5.986743211746216;32767;1;0
641;5.996324062347412;32767;1;1
642;6.005913019180298;32767;1;0
643;6.015499830245972;32767;1;0
644;6.025114297866821;32767;1;-1
645;6.03470253944397;32767;1;0
646;6.044289588928223;32767;1;1
647;6.053912401199341;32767;1;0
648;6.063519477844238;32767;0;0
649;6.073098182678223;32767;0;0
650;6.082696914672852;32767;0;0
651;6.092287302017212;32767;0;1
652;6.101873397827148;32767;-1;1
653;6.112579584121704;32767;0;0
654;6.122183084487915;32767;0;0
655;6.131763458251953;32767;1;0
656;6.141342639923096;32767;0;0
657;6.150968313217163;32767;0;1
658;6.160551071166992;32767;1;0
659;6.170129299163818;32767;0;0
660;6.179712772369385;32767;0;0
661;6.189316749572754;32767;1;0
662;6.198899269104004;32767;1;1
663;6.208485841751099;32767;0;1
664;6.218069076538086;32767;0;0
665;6.232133865356445;32767;1;1
666;6.242216110229492;32767;-1;0
667;6.251810550689697;32767;1;0
668;6.261380672454834;32767;0;1
669;6.270932912826538;32767;0;-1
670;6.280478477478027;32767;0;0
671;6.2900214195251465;32767;1;0
672;6.29957389831543;32767;0;0
673;6.309157848358154;32767;0;1
674;6.318758010864258;32767;0;0
675;6.328307390213013;32767;0;1
676;6.3378586769104;32767;0;0
677;6.347442150115967;32767;0;0
678;6.357057094573975;32767;0;0
679;6.366678714752197;32767;0;0
680;6.376263856887817;32767;1;1
681;6.385854482650757;32767;1;0
682;6.395443916320801;32767;1;1
683;6.405036211013794;32767;0;1
684;6.414617300033569;32767;0;0
685;6.4241883754730225;32767;1;1
686;6.4337780475616455;32767;1;0
687;6.443406581878662;32767;1;0
688;6.453036785125732;32767;0;0
689;6.462623834609985;32767;1;0
690;6.472208499908447;32767;0;0
691;6.48179030418396;32767;0;0
692;6.49137282371521;32767;0;1
693;6.500959157943726;32767;1;0
694;6.51054310798645;32767;0;0
695;6.5201256275177;32767;0;0
696;6.52971076965332;32767;0;0
697;6.539324760437012;32767;1;-1
698;6.548912525177002;32767;1;0
699;6.558494329452515;32767;0;-1
700;6.568078994750977;32767;1;0
701;6.57766318321228;32767;0;1
702;6.587248086929321;32767;0;1
703;6.596832036972046;32767;1;1
704;6.606419086456299;32767;0;0
705;6.615996599197388;32767;0;1
706;6.625612258911133;32767;1;0
707;6.635193586349487;32767;1;0
708;6.64478611946106;32767;1;1
709;6.654407501220703;32767;0;1
710;6.663988351821899;32767;0;0
711;6.673567295074463;32767;0;0
712;6.683142900466919;32767;0;0
713;6.692723989486694;32767;0;0
714;6.702307224273682;32767;1;0
715;6.711886405944824;32767;1;0
716;6.721470355987549;32767;0;0
717;6.731050729751587;32767;1;0
718;6.7406370639801025;32767;0;0
719;6.750257730484009;32767;1;1
720;6.7598488330841064;32767;0;1
721;6.769432544708252;32767;1;0
722;6.7790138721466064;32767;0;0
723;6.788597106933594;32767;0;1
724;6.798246622085571;32767;0;0
725;6.807831525802612;32767;1;0
726;6.817408084869385;32767;1;1
727;6.826994895935059;32767;-1;0
728;6.836629629135132;32767;1;1
729;6.846240520477295;32767;0;0
730;6.855875730514526;32767;0;0
731;6.865463972091675;32767;0;0
732;6.8750457763671875;32767;0;0
733;6.884632587432861;32767;1;1
734;6.894220352172852;32767;1;0
735;6.903808116912842;32767;1;0
736;6.913443565368652;32767;1;0
737;6.9230287075042725;32767;0;0
738;6.932619333267212;32767;0;1
739;6.9422008991241455;32767;-1;1
740;6.951831579208374;32767;0;0
741;6.96141505241394;32767;0;0
742;6.970997333526611;32767;0;1
743;6.980580806732178;32767;1;0
744;6.9901978969573975;32767;0;0
745;6.999776124954224;32767;0;0
